/Applications/Rider.app/Contents/lib/ReSharperHost/macos-x64/dotnet/dotnet exec /Applications/Rider.app/Contents/lib/ReSharperHost/JetBrains.Debugger.Worker.exe --mode=client --frontend-port=62193 --plugins=/Applications/Rider.app/Contents/plugins/rider-unity/dotnetDebuggerWorker
log4net: Configuration update mode [Merge].
log4net: Logger [root] Level string is [DEBUG].
log4net: Logger [root] level set to [name="DEBUG",value=30000].
log4net: Loading Appender [ConsoleAppender] type: [log4net.Appender.ConsoleAppender]
log4net: Setting Property [Threshold] to Level value [DEBUG]
log4net: Converter [message] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [newline] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [ConversionPattern] to String value [%d [%t] %-5p %c - %m%n]
log4net: Converter [d] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [t] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [] ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [p] Option [] Format [min=5,max=2147483647,leftAlign=True]
log4net: Converter [literal] Option [ ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [c] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ - ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [m] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [n] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [Layout] to object [log4net.Layout.PatternLayout]
log4net: Created Appender [ConsoleAppender]
log4net: Adding appender named [ConsoleAppender] to logger [root].
log4net: Hierarchy Threshold []
2022-02-08 15:30:49,379 [6] INFO  producer.Program - rdkafka#producer-1-[thrd::0/internal]: :0/internal: Enter main broker thread
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: NEW topic [1] 0x7faecde47530 refcnt 0x7faecde475c0 (at rd_kafka_topic_partition_cnt_update:798)
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: NEW topic [2] 0x7faecde47920 refcnt 0x7faecde479b0 (at rd_kafka_topic_partition_cnt_update:798)
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: NEW topic [3] 0x7faecde47d10 refcnt 0x7faecde47da0 (at rd_kafka_topic_partition_cnt_update:798)
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]:   Topic topic partition 0 Leader 2
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0]: delegate to broker localhost:19093/2 (rktp 0x7faed0b3f930, term 0, ref 2)
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0]: delegating to broker localhost:19093/2 for partition with 0 messages (0 bytes) queued
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Migrating topic topic [0] 0x7faed0b3f930 from (none) to localhost:19093/2 (sending PARTITION_JOIN to localhost:19093/2)
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]:   Topic topic partition 1 Leader 3
2022-02-08 15:30:54,461 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Topic topic [0]: joining broker (rktp 0x7faed0b3f930, 0 message(s) queued)
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1]: delegate to broker localhost:19094/3 (rktp 0x7faecde47530, term 0, ref 2)
2022-02-08 15:30:54,461 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Added topic [0] to active list (1 entries, opv 0, 0 messages queued): joining
2022-02-08 15:30:54,461 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1]: delegating to broker localhost:19094/3 for partition with 0 messages (0 bytes) queued
2022-02-08 15:30:54,461 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: topic [0] beginning partition drain: wait for outstanding requests to finish before producing to new leader
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Migrating topic topic [1] 0x7faecde47530 from (none) to localhost:19094/3 (sending PARTITION_JOIN to localhost:19094/3)
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]:   Topic topic partition 2 Leader 1
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2]: delegate to broker localhost:19092/1 (rktp 0x7faecde47920, term 0, ref 2)
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2]: delegating to broker localhost:19092/1 for partition with 0 messages (0 bytes) queued
2022-02-08 15:30:54,462 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Topic topic [1]: joining broker (rktp 0x7faecde47530, 0 message(s) queued)
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Migrating topic topic [2] 0x7faecde47920 from (none) to localhost:19092/1 (sending PARTITION_JOIN to localhost:19092/1)
2022-02-08 15:30:54,462 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Added topic [1] to active list (1 entries, opv 0, 0 messages queued): joining
2022-02-08 15:30:54,462 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: topic [1] beginning partition drain: wait for outstanding requests to finish before producing to new leader
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]:   Topic topic partition 3 Leader 2
2022-02-08 15:30:54,462 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Topic topic [2]: joining broker (rktp 0x7faecde47920, 0 message(s) queued)
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3]: delegate to broker localhost:19093/2 (rktp 0x7faecde47d10, term 0, ref 2)
2022-02-08 15:30:54,462 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Added topic [2] to active list (1 entries, opv 0, 0 messages queued): joining
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3]: delegating to broker localhost:19093/2 for partition with 0 messages (0 bytes) queued
2022-02-08 15:30:54,462 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: topic [2] beginning partition drain: wait for outstanding requests to finish before producing to new leader
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Migrating topic topic [3] 0x7faecde47d10 from (none) to localhost:19093/2 (sending PARTITION_JOIN to localhost:19093/2)
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Partitioning 10 unassigned messages in topic topic to 4 partitions
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Marked topic [3] as part of transaction: scheduling registration
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Marked topic [1] as part of transaction: not scheduling registration
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Marked topic [2] as part of transaction: not scheduling registration
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Marked topic [0] as part of transaction: not scheduling registration
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: 10/10 messages were partitioned in topic topic
2022-02-08 15:30:54,462 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: localhost:19092/1: 1/1 requested topic(s) seen in metadata
2022-02-08 15:30:54,462 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Topic topic [3]: joining broker (rktp 0x7faecde47d10, 1 message(s) queued)
2022-02-08 15:30:54,462 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Added topic [3] to active list (2 entries, opv 0, 1 messages queued): joining
2022-02-08 15:30:54,462 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: topic [3] beginning partition drain: wait for outstanding requests to finish before producing to new leader
2022-02-08 15:30:54,463 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:54,463 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 5)
2022-02-08 15:30:54,518 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 5, rtt 54.88ms)
2022-02-08 15:30:54,518 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3] registered with transaction
2022-02-08 15:30:54,518 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1] registered with transaction
2022-02-08 15:30:54,518 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2] registered with transaction
2022-02-08 15:30:54,518 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0] registered with transaction
2022-02-08 15:30:54,518 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: topic [1] changed PID{Invalid} -> PID{Id:0,Epoch:0} with base MsgId 1
2022-02-08 15:30:54,518 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: topic [3] changed PID{Invalid} -> PID{Id:0,Epoch:0} with base MsgId 1
2022-02-08 15:30:54,518 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: topic [2] changed PID{Invalid} -> PID{Id:0,Epoch:0} with base MsgId 1
2022-02-08 15:30:54,518 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: topic [3] resetting epoch base seq from 0 to 1
2022-02-08 15:30:54,518 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: topic [2] resetting epoch base seq from 0 to 1
2022-02-08 15:30:54,518 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3] 1 message(s) queued but broker not up
2022-02-08 15:30:54,518 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: topic [0] changed PID{Invalid} -> PID{Id:0,Epoch:0} with base MsgId 1
2022-02-08 15:30:54,518 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: Produce MessageSet with 5 message(s) (166 bytes, ApiVersion 7, MsgVersion 2, MsgId 1, BaseSeq 0, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:30:54,518 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: topic [1] resetting epoch base seq from 0 to 1
2022-02-08 15:30:54,519 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1] 2 message(s) queued but broker not up
2022-02-08 15:30:54,519 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: topic [0] resetting epoch base seq from 0 to 1
2022-02-08 15:30:54,519 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 232 bytes @ 0, CorrId 11)
2022-02-08 15:30:54,519 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Broker changed state INIT -> TRY_CONNECT
2022-02-08 15:30:54,519 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0] 2 message(s) queued but broker not up
2022-02-08 15:30:54,519 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: broker in state TRY_CONNECT connecting
2022-02-08 15:30:54,519 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Broker changed state INIT -> TRY_CONNECT
2022-02-08 15:30:54,519 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: broker in state TRY_CONNECT connecting
2022-02-08 15:30:54,519 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Broker changed state TRY_CONNECT -> CONNECT
2022-02-08 15:30:54,519 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Broker changed state TRY_CONNECT -> CONNECT
2022-02-08 15:30:54,520 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Connecting to ipv4#127.0.0.1:19094 (plaintext) with socket 88
2022-02-08 15:30:54,520 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1] 2 message(s) queued but broker not up
2022-02-08 15:30:54,521 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1] 2 message(s) queued but broker not up
2022-02-08 15:30:54,521 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Connected to ipv4#127.0.0.1:19094
2022-02-08 15:30:54,521 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Connected (#1)
2022-02-08 15:30:54,521 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Updated enabled protocol features +ApiVersion to ApiVersion
2022-02-08 15:30:54,521 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Broker changed state CONNECT -> APIVERSION_QUERY
2022-02-08 15:30:54,521 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Sent ApiVersionRequest (v3, 52 bytes @ 0, CorrId 1)
2022-02-08 15:30:54,521 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1] 2 message(s) queued but broker not up
2022-02-08 15:30:54,521 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Connecting to ipv6#[::1]:19093 (plaintext) with socket 85
2022-02-08 15:30:54,521 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0] 2 message(s) queued but broker not up
2022-02-08 15:30:54,521 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3] 1 message(s) queued but broker not up
2022-02-08 15:30:54,521 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3] 1 message(s) queued but broker not up
2022-02-08 15:30:54,522 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0] 2 message(s) queued but broker not up
2022-02-08 15:30:54,522 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Connected to ipv6#[::1]:19093
2022-02-08 15:30:54,522 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Connected (#1)
2022-02-08 15:30:54,522 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Updated enabled protocol features +ApiVersion to ApiVersion
2022-02-08 15:30:54,522 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Broker changed state CONNECT -> APIVERSION_QUERY
2022-02-08 15:30:54,522 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ApiVersionRequest (v3, 52 bytes @ 0, CorrId 1)
2022-02-08 15:30:54,524 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3] 1 message(s) queued but broker not up
2022-02-08 15:30:54,524 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0] 2 message(s) queued but broker not up
2022-02-08 15:30:54,528 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1] 2 message(s) queued but broker not up
2022-02-08 15:30:54,528 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0] 2 message(s) queued but broker not up
2022-02-08 15:30:54,528 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3] 1 message(s) queued but broker not up
2022-02-08 15:30:54,533 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ApiVersionResponse (v3, 431 bytes, CorrId 1, rtt 10.43ms)
2022-02-08 15:30:54,533 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Updated enabled protocol features to MsgVer1,ApiVersion,BrokerBalancedConsumer,ThrottleTime,Sasl,SaslHandshake,BrokerGroupCoordinator,LZ4,OffsetTime,MsgVer2,IdempotentProducer,ZSTD,SaslAuthReq
2022-02-08 15:30:54,533 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Broker changed state APIVERSION_QUERY -> UP
2022-02-08 15:30:54,533 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: Produce MessageSet with 1 message(s) (81 bytes, ApiVersion 7, MsgVersion 2, MsgId 1, BaseSeq 0, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:30:54,533 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 147 bytes @ 0, CorrId 2)
2022-02-08 15:30:54,533 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 2 message(s) (103 bytes, ApiVersion 7, MsgVersion 2, MsgId 1, BaseSeq 0, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:30:54,533 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 169 bytes @ 0, CorrId 3)
2022-02-08 15:30:54,537 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Received ApiVersionResponse (v3, 431 bytes, CorrId 1, rtt 15.87ms)
2022-02-08 15:30:54,537 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Updated enabled protocol features to MsgVer1,ApiVersion,BrokerBalancedConsumer,ThrottleTime,Sasl,SaslHandshake,BrokerGroupCoordinator,LZ4,OffsetTime,MsgVer2,IdempotentProducer,ZSTD,SaslAuthReq
2022-02-08 15:30:54,537 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Broker changed state APIVERSION_QUERY -> UP
2022-02-08 15:30:54,537 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1]: Produce MessageSet with 2 message(s) (103 bytes, ApiVersion 7, MsgVersion 2, MsgId 1, BaseSeq 0, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:30:54,537 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Sent ProduceRequest (v7, 169 bytes @ 0, CorrId 2)
2022-02-08 15:30:54,710 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Received ProduceResponse (v7, 49 bytes, CorrId 2, rtt 172.87ms)
2022-02-08 15:30:54,710 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1]: MessageSet with 2 message(s) (MsgId 1, BaseSeq 0) delivered
2022-02-08 15:30:54,714 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 2, rtt 181.62ms)
2022-02-08 15:30:54,715 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 1 message(s) (MsgId 1, BaseSeq 0) delivered
2022-02-08 15:30:54,721 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-14 - value-68 | Metadata : topic [[1]] - 0
2022-02-08 15:30:54,721 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-82 - value-66 | Metadata : topic [[1]] - 1
2022-02-08 15:30:54,723 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-5 - value-48 | Metadata : topic [[3]] - 0
2022-02-08 15:30:54,777 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 3, rtt 243.52ms)
2022-02-08 15:30:54,777 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: MessageSet with 2 message(s) (MsgId 1, BaseSeq 0) delivered
2022-02-08 15:30:54,777 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-84 - value-15 | Metadata : topic [[0]] - 0
2022-02-08 15:30:54,777 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-73 - value-49 | Metadata : topic [[0]] - 1
2022-02-08 15:30:54,856 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 11, rtt 337.64ms)
2022-02-08 15:30:54,856 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: MessageSet with 5 message(s) (MsgId 1, BaseSeq 0) delivered
2022-02-08 15:30:54,856 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-30 - value-86 | Metadata : topic [[2]] - 0
2022-02-08 15:30:54,857 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-58 - value-59 | Metadata : topic [[2]] - 1
2022-02-08 15:30:54,857 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-39 - value-96 | Metadata : topic [[2]] - 2
2022-02-08 15:30:54,857 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-87 - value-53 | Metadata : topic [[2]] - 3
2022-02-08 15:30:54,857 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-47 - value-19 | Metadata : topic [[2]] - 4
2022-02-08 15:30:54,865 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
2022-02-08 15:30:54,866 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change InTransaction -> BeginCommit
2022-02-08 15:30:54,866 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Flushing 0 outstanding message(s) prior to commit
2022-02-08 15:30:54,866 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transaction commit message flush complete
2022-02-08 15:30:54,866 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (in txn state BeginCommit, idemp state Assigned)
2022-02-08 15:30:54,866 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change BeginCommit -> CommittingTransaction
2022-02-08 15:30:54,867 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent EndTxnRequest (v1, 48 bytes @ 0, CorrId 6)
2022-02-08 15:30:54,916 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received EndTxnResponse (v1, 6 bytes, CorrId 6, rtt 49.13ms)
